OrderID,CustomerID,CustomerName,Age,Gender,City,Product,Category,Quantity,Price,Discount,Sales,Rating,PaymentMethod,OrderDate
12032,1212,Charlie,52.0,Male,Miami,Printer,Mobile,7,3468,15,20634.6,3.0,Net Banking,2023-11-21
11624,1120,Alice,32.0,Female,Miami,Phone,Accessories,1,281,10,252.9,3.0,UPI,2024-05-29
10032,1243,Bob,21.0,Male,San Francisco,Mouse,Accessories,5,4813,20,19252.0,2.0,Cash,2023-03-26
10938,1132,Bob,39.0,Male,San Francisco,Phone,Mobile,1,260,20,208.0,2.0,Credit Card,2024-03-11
11527,1296,Charlie,52.0,Male,Houston,Mouse,Electronics,5,1248,0,6240.0,1.0,Debit Card,2024-12-26
12651,1108,Ivy,24.0,Male,Miami,Mouse,Office,1,4728,5,4491.6,1.0,Credit Card,2023-04-11
14565,1120,Grace,54.0,Male,Boston,Mouse,Electronics,6,2282,0,13692.0,2.0,Cash,2023-09-05
10310,1169,Bob,33.0,Female,Chicago,Mouse,Office,2,2495,5,4740.5,4.0,Net Banking,2023-07-10
13001,1259,Charlie,47.0,Male,Chicago,Headphones,Office,2,2689,0,5378.0,5.0,Cash,2024-11-18
11500,1153,Eva,62.0,Male,San Francisco,Keyboard,Accessories,3,1453,0,4359.0,1.0,UPI,2024-10-31
14158,1071,Alice,46.0,Female,Miami,Tablet,Accessories,1,3649,20,2919.2,4.0,UPI,2023-09-01
14450,1018,Frank,56.0,Female,Miami,Tablet,Mobile,4,4437,10,15973.2,2.0,Cash,2023-07-03
10496,1234,Frank,27.0,Female,Seattle,Printer,Mobile,7,1005,0,7035.0,1.0,Credit Card,2024-02-19
10206,1128,Ivy,54.0,Female,Chicago,Laptop,Accessories,5,1116,20,4464.0,2.0,Cash,2023-03-06
12727,1154,Alice,49.0,Female,Boston,Printer,Mobile,1,3407,5,3236.65,2.0,Credit Card,2023-10-20
13426,1103,Eva,42.0,Male,Seattle,Keyboard,Office,1,2222,5,2110.9,5.0,Debit Card,2023-10-26
13905,1203,Jack,20.0,Male,Boston,Printer,Accessories,3,4562,10,12317.4,1.0,Credit Card,2023-11-02
10306,1298,Helen,29.0,Male,Miami,Laptop,Mobile,3,1245,0,3735.0,3.0,Net Banking,2023-11-25
13867,1268,Bob,18.0,Female,San Francisco,Keyboard,Mobile,3,689,10,1860.3,3.0,Cash,2024-07-03
12313,1128,Charlie,43.0,Female,Dallas,Mouse,Office,5,1833,15,7790.25,3.0,UPI,2024-02-07
11062,1019,Bob,33.0,Female,Dallas,Keyboard,Mobile,4,3262,15,11090.8,5.0,Net Banking,2024-06-05
10844,1235,Grace,20.0,Female,San Francisco,Mouse,Accessories,1,2225,5,2113.75,3.0,Debit Card,2023-11-14
12768,1006,Frank,52.0,Female,Houston,Keyboard,Mobile,5,1000,5,4750.0,3.0,Credit Card,2023-04-29
14674,1128,Frank,24.0,Female,Miami,Monitor,Electronics,7,3537,5,23521.05,4.0,UPI,2024-05-27
10212,1251,Ivy,66.0,Male,Seattle,Mouse,Office,2,2205,0,4410.0,1.0,Debit Card,2023-12-18
11109,1026,Eva,24.0,Female,New York,Phone,Accessories,7,1799,20,10074.4,3.0,Debit Card,2023-10-25
13789,1155,Helen,23.0,Female,Chicago,Keyboard,Mobile,7,3209,10,20216.7,1.0,Credit Card,2024-08-26
10680,1248,Alice,51.0,Female,Chicago,Monitor,Accessories,2,3761,5,7145.9,5.0,Cash,2023-09-30
10566,1223,Eva,35.0,Female,Chicago,Headphones,Accessories,5,1306,15,5550.5,2.0,UPI,2023-03-10
14663,1287,Bob,56.0,Female,Dallas,Keyboard,Electronics,1,905,10,814.5,2.0,UPI,2024-10-22
13652,1091,Alice,45.0,Male,Boston,Printer,Electronics,1,4290,5,4075.5,4.0,Debit Card,2024-11-11
10681,1150,Bob,57.0,Female,New York,Printer,Mobile,5,1736,0,8680.0,1.0,UPI,2023-10-21
10181,1159,Alice,19.0,Female,Boston,Keyboard,Mobile,4,1345,20,4304.0,5.0,Cash,2023-02-06
13949,1165,Helen,28.0,Female,Houston,Laptop,Mobile,1,1772,10,1594.8,4.0,Net Banking,2023-12-21
11770,1262,Helen,,Male,Chicago,Headphones,Mobile,7,109,10,686.7,1.0,UPI,2024-01-10
13144,1243,Alice,37.0,Female,Houston,Headphones,Office,3,1073,15,2736.15,3.0,UPI,2024-06-10
14318,1072,Grace,23.0,Female,Miami,Mouse,Accessories,2,1792,0,3584.0,2.0,Debit Card,2023-02-01
10279,1232,Jack,27.0,Male,Seattle,Headphones,Office,5,759,15,3225.75,3.0,Net Banking,2023-08-09
11150,1243,David,33.0,Female,Boston,Monitor,Mobile,6,3485,10,18819.0,4.0,Cash,2024-08-23
11322,1283,Helen,,Female,Chicago,Headphones,Mobile,3,933,0,2799.0,1.0,UPI,2023-08-27
10433,1263,Jack,43.0,Male,Houston,Mouse,Mobile,5,2730,5,12967.5,2.0,Credit Card,2024-01-18
10290,1255,Jack,63.0,Female,Chicago,Mouse,Electronics,3,192,10,518.4,5.0,Net Banking,2024-06-29
11028,1248,Eva,58.0,Male,Miami,Printer,Electronics,6,2665,10,14391.0,5.0,Cash,2024-10-13
10536,1147,Eva,50.0,Male,Houston,Monitor,Electronics,7,1295,0,9065.0,2.0,Cash,2024-01-27
14630,1140,Jack,29.0,Male,Miami,Headphones,Office,5,4780,15,20315.0,5.0,UPI,2024-10-01
10189,1279,Grace,69.0,Female,Seattle,Keyboard,Accessories,3,1685,10,4549.5,5.0,Cash,2023-10-21
14044,1154,Ivy,33.0,Female,Miami,Mouse,Mobile,4,1727,10,6217.2,5.0,UPI,2023-08-22
13993,1209,Alice,45.0,Male,Miami,Mouse,Electronics,1,2593,15,2204.05,5.0,Debit Card,2024-08-04
14548,1073,Eva,47.0,Male,Houston,Phone,Mobile,3,1881,5,5360.85,3.0,Credit Card,2024-03-31
10271,1048,Jack,62.0,Female,Boston,Monitor,Accessories,3,1887,0,5661.0,4.0,UPI,2023-01-01
13292,1247,Helen,53.0,Female,Chicago,Headphones,Office,1,3831,0,3831.0,1.0,UPI,2023-06-25
14127,1175,Jack,61.0,Male,Boston,Monitor,Accessories,2,1196,10,2152.8,2.0,Net Banking,2024-12-08
14095,1048,Charlie,39.0,Female,Dallas,Phone,Mobile,7,999,0,6993.0,3.0,UPI,2024-06-21
13769,1016,Alice,32.0,Female,Miami,Mouse,Accessories,6,3994,10,21567.6,3.0,Debit Card,2023-08-12
10112,1062,Alice,25.0,Female,Seattle,Keyboard,Electronics,7,2617,10,16487.1,4.0,Cash,2023-01-25
11972,1091,Ivy,69.0,Male,Houston,Laptop,Mobile,6,3245,10,17523.0,5.0,Net Banking,2023-08-04
10221,1008,Helen,58.0,Male,Miami,Mouse,Accessories,6,1767,15,9011.7,3.0,Credit Card,2024-04-10
11428,1146,David,36.0,Female,New York,Monitor,Mobile,5,760,0,3800.0,2.0,UPI,2023-03-12
10628,1204,Grace,69.0,Female,Chicago,Headphones,Mobile,2,4907,0,9814.0,4.0,Credit Card,2024-05-13
12656,1176,Frank,59.0,Female,Seattle,Laptop,Mobile,2,1714,20,2742.4,1.0,Cash,2024-07-08
13425,1193,Ivy,49.0,Male,Boston,Laptop,Electronics,3,3337,20,8008.8,1.0,UPI,2024-12-16
13009,1126,Bob,61.0,Male,Miami,Laptop,Mobile,2,3584,5,6809.6,2.0,UPI,2023-08-24
10791,1246,Helen,27.0,Female,Dallas,Headphones,Accessories,4,1734,0,6936.0,1.0,Debit Card,2023-05-06
14836,1259,Bob,60.0,Female,Chicago,Mouse,Mobile,2,1730,5,3287.0,3.0,UPI,2024-08-12
10462,1272,Alice,20.0,Male,New York,Printer,Office,5,3867,15,16434.75,5.0,Net Banking,2023-08-25
14447,1013,Ivy,67.0,Male,Chicago,Printer,Accessories,4,787,15,2675.8,4.0,Credit Card,2024-09-11
10552,1228,Helen,29.0,Female,New York,Phone,Accessories,3,3472,20,8332.8,4.0,Credit Card,2023-11-02
12403,1031,Grace,53.0,Female,New York,Monitor,Office,3,3725,0,11175.0,5.0,Cash,2024-08-28
14182,1186,Charlie,44.0,Female,Houston,Printer,Office,5,2658,0,13290.0,5.0,Credit Card,2024-10-29
10199,1147,Frank,60.0,Female,Chicago,Printer,Office,4,1401,10,5043.6,4.0,UPI,2024-07-11
12641,1213,Bob,47.0,Female,Dallas,Phone,Office,5,585,5,2778.75,4.0,Cash,2024-01-07
12835,1213,David,54.0,Male,Houston,Mouse,Electronics,2,2515,10,4527.0,3.0,Net Banking,2024-10-12
10403,1222,Ivy,30.0,Male,Houston,Phone,Electronics,3,3965,10,10705.5,5.0,Net Banking,2024-04-11
13339,1153,Eva,46.0,Male,Miami,Phone,Accessories,7,2331,0,16317.0,5.0,Net Banking,2024-05-28
12178,1170,Charlie,31.0,Male,Chicago,Mouse,Office,7,649,20,3634.4,,Net Banking,2023-05-10
14813,1015,Frank,64.0,Female,Seattle,Tablet,Electronics,6,907,15,4625.7,5.0,Net Banking,2023-12-25
12074,1202,Grace,56.0,Female,Dallas,Laptop,Accessories,3,3890,10,10503.0,1.0,Net Banking,2023-02-28
11731,1116,Ivy,46.0,Female,Chicago,Printer,Mobile,1,3897,0,3897.0,3.0,Cash,2023-04-01
14508,1201,Ivy,43.0,Male,Boston,Mouse,Office,4,4605,5,17499.0,2.0,Cash,2024-12-10
10651,1102,Bob,60.0,Male,Seattle,Monitor,Electronics,1,352,0,352.0,5.0,Cash,2023-05-08
10709,1281,Grace,42.0,Female,Miami,Keyboard,Office,6,2712,10,14644.8,,Net Banking,2024-11-29
14590,1042,Jack,52.0,Male,Miami,Phone,Accessories,5,3567,10,16051.5,1.0,UPI,2024-09-30
14459,1064,David,23.0,Male,New York,Printer,Mobile,7,1120,15,6664.0,1.0,Credit Card,2024-05-27
13323,1104,Frank,44.0,Female,Boston,Laptop,Office,3,2102,5,5990.7,1.0,UPI,2023-07-17
11898,1278,Eva,28.0,Male,Dallas,Phone,Accessories,6,3865,0,23190.0,4.0,Credit Card,2023-09-28
11833,1084,Frank,57.0,Female,Miami,Monitor,Accessories,2,1513,5,2874.7,4.0,Credit Card,2024-05-06
10315,1172,Frank,53.0,Male,Seattle,Headphones,Mobile,7,4092,0,28644.0,3.0,Net Banking,2023-06-03
11243,1238,Ivy,44.0,Male,San Francisco,Keyboard,Mobile,3,4499,5,12822.15,1.0,Net Banking,2023-07-16
14520,1192,Charlie,40.0,Female,Houston,Mouse,Office,6,1916,5,10921.2,1.0,Debit Card,2024-04-23
10114,1240,Jack,23.0,Male,Boston,Mouse,Electronics,6,605,0,3630.0,4.0,Credit Card,2023-07-09
10961,1290,Grace,66.0,Male,San Francisco,Tablet,Office,1,2982,10,2683.8,5.0,Cash,2023-10-31
13908,1256,Charlie,23.0,Male,Chicago,Laptop,Office,3,3682,20,8836.8,1.0,UPI,2023-03-30
12743,1293,Alice,29.0,Female,Houston,Phone,Office,4,4846,15,16476.4,5.0,Cash,2024-10-29
11685,1288,Eva,39.0,Female,Seattle,Phone,Accessories,4,621,0,2484.0,,Net Banking,2024-01-31
14102,1003,Grace,34.0,Female,Dallas,Tablet,Office,4,1733,0,6932.0,5.0,Debit Card,2023-12-22
13706,1038,Charlie,44.0,Male,Chicago,Tablet,Electronics,4,4166,20,13331.2,3.0,Credit Card,2023-08-16
11633,1107,Ivy,31.0,Male,Houston,Printer,Electronics,2,2264,20,3622.4,4.0,Cash,2024-10-18
13260,1140,Alice,56.0,Male,Miami,Keyboard,Office,2,1017,5,1932.3,3.0,UPI,2024-11-14
14708,1245,Bob,50.0,Female,San Francisco,Monitor,Mobile,5,2128,0,10640.0,3.0,Cash,2024-06-24
13483,1209,Jack,57.0,Male,New York,Monitor,Office,2,2361,15,4013.7,1.0,UPI,2024-05-20
14574,1261,Frank,36.0,Female,Houston,Tablet,Electronics,5,3175,10,14287.5,5.0,Net Banking,2024-10-04
11880,1115,Ivy,25.0,Male,Seattle,Mouse,Accessories,1,2221,20,1776.8,4.0,Cash,2023-08-05
14122,1183,Frank,33.0,Male,Boston,Keyboard,Mobile,5,4123,15,17522.75,2.0,Debit Card,2024-11-24
12006,1220,Charlie,20.0,Female,Boston,Headphones,Office,3,1180,10,3186.0,1.0,Debit Card,2023-02-18
10327,1189,Charlie,65.0,Male,Chicago,Laptop,Electronics,1,1697,20,1357.6,1.0,Credit Card,2024-08-27
10605,1281,Jack,34.0,Male,Dallas,Headphones,Electronics,3,3881,20,9314.4,,Debit Card,2024-03-14
14234,1052,Bob,68.0,Male,San Francisco,Laptop,Office,1,2063,0,2063.0,5.0,Debit Card,2024-05-12
13078,1172,David,61.0,Female,Chicago,Tablet,Mobile,2,2091,5,3972.9,1.0,Cash,2023-09-24
12631,1027,Charlie,49.0,Female,San Francisco,Headphones,Electronics,5,1791,5,8507.25,3.0,Cash,2023-03-16
14367,1179,Frank,53.0,Male,Chicago,Printer,Electronics,6,4867,15,24821.7,4.0,UPI,2024-10-10
14692,1194,Frank,43.0,Female,Boston,Monitor,Mobile,2,4611,15,7838.7,3.0,UPI,2024-11-20
13249,1259,Bob,25.0,Male,Chicago,Phone,Electronics,6,1496,5,8527.2,2.0,Debit Card,2024-01-19
14973,1254,Eva,69.0,Male,Dallas,Mouse,Electronics,7,4013,10,25281.9,5.0,Credit Card,2023-08-22
13393,1227,Helen,65.0,Male,Seattle,Laptop,Office,2,605,5,1149.5,2.0,Cash,2024-03-06
11472,1094,Eva,59.0,Female,San Francisco,Mouse,Accessories,5,2199,5,10445.25,1.0,Net Banking,2023-11-18
11774,1158,Bob,36.0,Male,Boston,Laptop,Office,5,2660,15,11305.0,2.0,Debit Card,2024-10-21
12785,1066,Bob,52.0,Male,Seattle,Keyboard,Office,5,1183,15,5027.75,2.0,Credit Card,2024-04-10
10790,1136,David,34.0,Female,Dallas,Phone,Accessories,7,486,0,3402.0,3.0,UPI,2024-10-31
12355,1153,Helen,65.0,Female,San Francisco,Headphones,Mobile,4,149,15,506.6,1.0,UPI,2024-10-25
12926,1036,Jack,55.0,Male,San Francisco,Printer,Mobile,2,1410,10,2538.0,1.0,UPI,2023-04-03
11546,1210,Eva,40.0,Female,New York,Keyboard,Accessories,4,3577,0,14308.0,2.0,Credit Card,2023-03-23
10872,1124,Jack,30.0,Male,Chicago,Monitor,Mobile,2,3575,20,5720.0,1.0,Credit Card,2024-02-08
14393,1185,Jack,31.0,Female,New York,Printer,Office,2,2103,10,3785.4,1.0,UPI,2023-08-30
11372,1222,Helen,39.0,Female,Chicago,Headphones,Office,7,549,10,3458.7,3.0,Cash,2023-01-19
13079,1236,Helen,47.0,Male,Seattle,Printer,Electronics,2,3028,0,6056.0,3.0,Credit Card,2024-01-14
10074,1014,David,27.0,Male,Houston,Phone,Accessories,2,3019,15,5132.3,4.0,Debit Card,2024-08-19
11816,1107,Jack,23.0,Female,New York,Laptop,Electronics,7,1338,0,9366.0,2.0,UPI,2023-12-04
14404,1248,Ivy,19.0,Male,Miami,Phone,Electronics,4,3751,15,12753.4,3.0,UPI,2024-05-08
12265,1018,David,33.0,Female,Houston,Phone,Electronics,2,183,15,311.1,2.0,UPI,2024-07-04
13995,1276,Eva,51.0,Male,Dallas,Printer,Mobile,6,3676,15,18747.6,1.0,Credit Card,2023-07-23
12012,1190,Ivy,69.0,Male,New York,Printer,Mobile,1,3181,15,2703.85,3.0,UPI,2024-03-30
14621,1280,Alice,30.0,Male,Dallas,Monitor,Office,4,3639,0,14556.0,2.0,Credit Card,2023-06-03
13883,1217,Grace,26.0,Male,Miami,Phone,Electronics,5,4492,0,22460.0,4.0,UPI,2024-02-24
12288,1136,Bob,23.0,Female,Chicago,Printer,Electronics,4,2460,15,8364.0,1.0,UPI,2024-07-16
12944,1289,Charlie,48.0,Male,Houston,Tablet,Electronics,5,817,15,3472.25,4.0,Net Banking,2023-01-31
13826,1220,Bob,56.0,Male,San Francisco,Keyboard,Electronics,4,331,20,1059.2,2.0,Credit Card,2023-04-12
10495,1220,Jack,34.0,Female,Boston,Tablet,Office,6,3038,0,18228.0,1.0,Cash,2023-11-13
13195,1187,Charlie,33.0,Female,,Phone,Office,3,4639,10,12525.3,4.0,Net Banking,2024-04-10
12233,1201,Grace,49.0,Female,Boston,Headphones,Mobile,4,2156,20,6899.2,4.0,Cash,2024-07-05
14911,1078,Alice,69.0,Female,Houston,Headphones,Mobile,4,3233,5,12285.4,4.0,Debit Card,2023-06-19
11165,1130,Bob,39.0,Male,Miami,Monitor,Electronics,2,2187,10,3936.6,1.0,Cash,2024-02-18
13293,1246,Ivy,56.0,Male,Chicago,Printer,Mobile,6,2571,20,12340.8,2.0,UPI,2023-09-10
12365,1177,Alice,65.0,Female,Houston,Laptop,Accessories,3,2368,0,7104.0,1.0,Net Banking,2024-03-12
13639,1136,Ivy,68.0,Male,Chicago,Mouse,Mobile,1,4458,20,3566.4,3.0,Credit Card,2024-06-21
12222,1100,Grace,62.0,Female,New York,Keyboard,Office,5,1117,5,5305.75,5.0,Cash,2024-09-01
14263,1101,Helen,52.0,Male,Miami,Mouse,Mobile,4,249,0,996.0,3.0,Net Banking,2024-11-02
10619,1164,Alice,33.0,Female,Seattle,Laptop,Mobile,7,1022,5,6796.3,2.0,UPI,2023-04-23
14344,1157,Jack,23.0,Male,Boston,Mouse,Office,5,263,0,1315.0,1.0,UPI,2024-06-30
14471,1236,Grace,57.0,Male,Houston,Laptop,Mobile,5,2744,15,11662.0,2.0,Net Banking,2023-06-25
14822,1007,Grace,21.0,Female,Dallas,Laptop,Office,5,179,15,760.75,1.0,Credit Card,2023-09-16
14521,1149,Jack,23.0,Male,San Francisco,Tablet,Accessories,3,1880,20,4512.0,5.0,Cash,2024-08-11
12115,1168,Eva,67.0,Female,New York,Headphones,Electronics,2,470,10,846.0,2.0,Credit Card,2023-09-17
13479,1113,Ivy,39.0,Male,Chicago,Printer,Mobile,2,1546,20,2473.6,5.0,Cash,2024-11-30
10870,1287,David,28.0,Male,Houston,Mouse,Mobile,2,4643,5,8821.7,2.0,Debit Card,2023-05-12
13810,1021,Jack,46.0,Female,Chicago,Tablet,Mobile,6,1075,20,5160.0,5.0,Net Banking,2023-02-02
11043,1181,Alice,26.0,Female,Houston,Tablet,Mobile,7,1375,15,8181.25,1.0,Net Banking,2023-05-12
11406,1025,Grace,55.0,Male,Chicago,Tablet,Accessories,3,4024,5,11468.4,2.0,Cash,2024-11-27
10357,1116,Grace,30.0,Female,Boston,Keyboard,Office,4,4188,10,15076.8,1.0,Debit Card,2024-07-25
11163,1038,Ivy,43.0,Female,Dallas,Phone,Office,1,2334,10,2100.6,2.0,Debit Card,2023-01-05
12821,1050,Alice,22.0,Female,Seattle,Phone,Mobile,1,2910,15,2473.5,2.0,Credit Card,2024-01-11
11936,1290,Eva,20.0,Male,Boston,Laptop,Mobile,4,829,15,2818.6,3.0,Credit Card,2023-02-27
14005,1241,Frank,34.0,Male,Chicago,Laptop,Electronics,7,1501,10,9456.3,2.0,Net Banking,2023-09-23
13889,1061,Ivy,27.0,Female,Dallas,Phone,Accessories,5,4811,10,21649.5,3.0,Net Banking,2023-12-31
13596,1092,Alice,69.0,Male,Chicago,Monitor,Mobile,4,4899,20,15676.8,2.0,Cash,2024-06-03
13617,1060,Grace,31.0,Female,New York,Mouse,Electronics,4,1340,15,4556.0,3.0,Net Banking,2024-03-20
13713,1284,Alice,48.0,Male,Chicago,Printer,Accessories,5,4957,15,21067.25,4.0,Debit Card,2023-10-03
13803,1056,Jack,59.0,Female,Miami,Monitor,Office,4,2412,0,9648.0,5.0,UPI,2024-12-02
12908,1168,Charlie,38.0,Male,Seattle,Headphones,Electronics,2,2164,20,3462.4,1.0,Cash,2024-07-27
10333,1270,Alice,64.0,Female,Dallas,Tablet,Mobile,7,4525,10,28507.5,5.0,Credit Card,2024-09-08
11341,1168,Ivy,21.0,Male,San Francisco,Mouse,Electronics,7,4922,20,27563.2,3.0,UPI,2024-12-07
13063,1040,Grace,58.0,Male,San Francisco,Headphones,Electronics,6,1201,20,5764.8,2.0,UPI,2023-04-23
12930,1231,Jack,65.0,Male,Seattle,Keyboard,Office,5,577,15,2452.25,1.0,Debit Card,2023-08-11
11259,1197,Alice,63.0,Female,Seattle,Tablet,Electronics,5,1516,10,6822.0,3.0,Net Banking,2023-04-15
13741,1027,Frank,36.0,Male,,Monitor,Office,7,479,5,3185.35,1.0,Cash,2023-10-02
14307,1136,Grace,56.0,Female,Seattle,Keyboard,Office,4,659,0,2636.0,5.0,UPI,2024-07-26
11117,1172,David,20.0,Female,New York,Mouse,Accessories,7,2857,0,19999.0,1.0,UPI,2023-06-29
11919,1065,Ivy,46.0,Male,Houston,Printer,Electronics,4,1054,0,4216.0,,Debit Card,2024-05-19
13625,1163,Ivy,22.0,Female,Houston,Headphones,Accessories,1,2448,5,2325.6,1.0,Credit Card,2024-05-23
13876,1093,Ivy,21.0,Female,New York,Phone,Accessories,5,644,5,3059.0,5.0,Cash,2024-09-12
12601,1061,David,29.0,Female,Dallas,Printer,Office,1,1928,5,1831.6,4.0,UPI,2024-09-10
13332,1148,Helen,65.0,Female,Boston,Printer,Mobile,7,3772,10,23763.6,5.0,Net Banking,2023-02-26
11422,1194,Bob,22.0,Male,Seattle,Tablet,Electronics,7,3479,15,20700.05,2.0,UPI,2024-07-08
10446,1226,Helen,,Female,Seattle,Phone,Electronics,2,4414,5,8386.6,1.0,Cash,2023-08-10
12289,1089,Frank,45.0,Female,Houston,Phone,Electronics,2,2139,15,3636.3,1.0,UPI,2024-10-24
10453,1189,Helen,46.0,Female,Chicago,Mouse,Office,1,3953,5,3755.35,5.0,Cash,2024-09-12
13868,1266,Alice,39.0,Female,Dallas,Phone,Mobile,7,2800,10,17640.0,2.0,Cash,2024-09-03
14479,1170,Charlie,59.0,Female,San Francisco,Tablet,Office,1,1992,20,1593.6,4.0,Debit Card,2023-06-20
13015,1153,Charlie,68.0,Male,Houston,Laptop,Accessories,5,4065,20,16260.0,1.0,Credit Card,2023-07-01
10015,1257,Bob,50.0,Male,Houston,Monitor,Electronics,3,4626,5,13184.1,4.0,Debit Card,2024-08-29
12999,1029,Grace,40.0,Female,Boston,Monitor,Office,7,495,5,3291.75,5.0,Credit Card,2023-03-20
10946,1295,Charlie,65.0,Male,Boston,Monitor,Mobile,6,4850,15,24735.0,1.0,Credit Card,2023-05-20
10248,1134,Charlie,43.0,Male,Dallas,Keyboard,Accessories,4,2226,10,8013.6,4.0,Debit Card,2024-02-05
14335,1139,Alice,63.0,Female,Houston,Laptop,Mobile,1,1341,20,1072.8,3.0,UPI,2024-05-07
10361,1057,Charlie,45.0,Female,Houston,Headphones,Mobile,4,4822,10,17359.2,5.0,Credit Card,2024-10-30
14704,1297,Helen,24.0,Male,Houston,Printer,Mobile,3,2907,5,8284.95,3.0,Cash,2023-12-11
11596,1013,David,38.0,Male,Boston,Tablet,Electronics,4,2285,15,7769.0,4.0,Debit Card,2024-10-19
14581,1282,Frank,60.0,Female,,Tablet,Office,6,4239,5,24162.3,1.0,Debit Card,2024-04-16
12348,1126,Eva,32.0,Male,Seattle,Headphones,Electronics,2,1494,5,2838.6,5.0,Net Banking,2023-12-17
14413,1189,Alice,29.0,Male,Boston,Keyboard,Accessories,4,337,0,1348.0,2.0,Cash,2024-09-10
13549,1107,David,64.0,Male,Chicago,Laptop,Accessories,6,2918,5,16632.6,1.0,Debit Card,2024-09-12
12053,1232,Ivy,41.0,Male,New York,Printer,Mobile,5,1726,0,8630.0,3.0,UPI,2023-03-07
13561,1257,Grace,37.0,Male,Seattle,Keyboard,Electronics,5,744,20,2976.0,5.0,UPI,2024-06-05
11384,1218,Charlie,54.0,Male,Miami,Phone,Electronics,1,4040,5,3838.0,5.0,UPI,2023-02-11
14935,1259,Eva,65.0,Male,Chicago,Phone,Electronics,4,3027,0,12108.0,3.0,Debit Card,2024-03-16
14852,1114,Frank,56.0,Female,Seattle,Phone,Office,6,3336,5,19015.2,2.0,UPI,2024-12-18
10491,1121,Eva,68.0,Female,San Francisco,Printer,Accessories,4,4582,10,16495.2,4.0,UPI,2023-09-27
10863,1236,David,,Female,Seattle,Tablet,Accessories,7,2471,5,16432.15,1.0,Debit Card,2024-07-10
11804,1151,Alice,40.0,Male,Dallas,Keyboard,Office,1,2532,0,2532.0,3.0,Credit Card,2023-04-07
13407,1253,Helen,36.0,Male,Boston,Tablet,Office,5,181,20,724.0,3.0,UPI,2024-01-11
11946,1065,Bob,67.0,Male,Miami,Laptop,Electronics,2,1342,15,2281.4,4.0,Credit Card,2023-01-06
14648,1299,Helen,69.0,Female,Seattle,Keyboard,Office,6,3165,20,15192.0,2.0,Credit Card,2023-07-03
13655,1149,Ivy,32.0,Female,Chicago,Monitor,Electronics,1,3571,0,3571.0,4.0,Credit Card,2024-11-24
10507,1167,Helen,31.0,Female,San Francisco,Phone,Electronics,4,534,20,1708.8,1.0,Net Banking,2024-08-04
14163,1119,Alice,58.0,Female,Dallas,Monitor,Electronics,2,3643,20,5828.8,1.0,Net Banking,2023-01-13
10026,1187,Jack,29.0,Male,Houston,Headphones,Accessories,6,1874,0,11244.0,1.0,Credit Card,2024-01-18
12330,1269,Frank,25.0,Female,San Francisco,Printer,Office,2,1246,20,1993.6,5.0,Debit Card,2024-12-22
11223,1160,Helen,42.0,Female,Chicago,Keyboard,Mobile,6,2328,0,13968.0,1.0,Debit Card,2024-09-26
11114,1097,Bob,54.0,Male,Miami,Tablet,Accessories,5,3635,5,17266.25,5.0,Net Banking,2024-06-27
13423,1080,David,27.0,Male,Boston,Tablet,Office,4,1898,10,6832.8,4.0,Cash,2023-05-30
13492,1004,Alice,38.0,Male,Dallas,Keyboard,Accessories,2,4377,20,7003.2,,UPI,2023-06-11
14426,1071,Frank,53.0,Male,New York,Headphones,Electronics,4,249,15,846.6,3.0,Debit Card,2023-11-07
14720,1072,Bob,47.0,Female,Seattle,Headphones,Accessories,4,4735,10,17046.0,3.0,Debit Card,2023-08-02
10434,1092,Ivy,52.0,Female,Chicago,Monitor,Accessories,5,447,5,2123.25,4.0,Debit Card,2023-04-25
12108,1222,Grace,55.0,Male,Dallas,Mouse,Mobile,2,1049,15,1783.3,2.0,Cash,2024-04-06
13866,1169,Jack,30.0,Female,Miami,Laptop,Mobile,5,373,10,1678.5,1.0,Net Banking,2023-07-28
12894,1012,Grace,25.0,Male,Seattle,Headphones,Mobile,4,2346,5,8914.8,2.0,Credit Card,2023-03-21
12134,1272,Charlie,65.0,Female,Chicago,Keyboard,Electronics,6,3226,5,18388.2,,UPI,2024-04-05
14006,1208,Grace,35.0,Female,Boston,Headphones,Electronics,7,917,10,5777.1,1.0,Cash,2024-06-05
13228,1107,David,56.0,Female,Dallas,Phone,Office,7,991,10,6243.3,1.0,Net Banking,2024-06-03
12174,1094,David,64.0,Female,Boston,Headphones,Mobile,2,622,15,1057.4,5.0,UPI,2023-06-21
13564,1153,Eva,47.0,Male,New York,Phone,Mobile,7,210,0,1470.0,1.0,UPI,2023-11-11
14756,1163,David,43.0,Female,San Francisco,Mouse,Electronics,3,3395,15,8657.25,5.0,UPI,2023-09-15
11103,1016,Jack,67.0,Female,San Francisco,Monitor,Mobile,1,4859,10,4373.1,4.0,Credit Card,2023-02-26
12310,1125,Eva,18.0,Male,Chicago,Keyboard,Accessories,7,1765,10,11119.5,2.0,UPI,2024-03-07
11505,1173,Grace,,Female,Chicago,Keyboard,Accessories,3,3815,10,10300.5,4.0,UPI,2023-07-15
13149,1042,Frank,25.0,Female,Boston,Keyboard,Accessories,2,407,15,691.9,5.0,Net Banking,2023-01-29
13917,1119,Bob,64.0,Female,Boston,Laptop,Office,3,1170,15,2983.5,1.0,UPI,2024-03-18
